,epsilon,p,length,size
867,13.0,0.7,3.88,0.9797
866,13.0,0.725,3.83,0.9897499999999999
865,13.0,0.75,3.79,0.9997499999999999
864,13.0,0.775,3.62,0.9994999999999998
863,13.0,0.8,3.67,0.99965
862,13.0,0.825,3.5,0.9995500000000002
861,13.0,0.85,3.51,0.99965
860,13.0,0.875,3.43,0.99965
859,13.0,0.9,3.36,0.99965
858,13.0,0.925,3.25,0.99965
857,13.0,0.95,3.27,0.9997
856,13.0,0.975,3.15,0.9997499999999999
855,13.0,1.0,3.22,0.9998
854,13.2,0.0,1.0,0.004999999999999999
853,13.2,0.005,1.04,0.005199999999999999
852,13.2,0.01,1.05,0.0053
851,13.2,0.015,1.25,0.006450000000000001
850,13.2,0.02,1.6,0.014899999999999995
849,13.2,0.025,1.27,0.0068000000000000005
848,13.2,0.03,1.52,0.01564999999999999
847,13.2,0.035,2.63,0.04609999999999999
846,13.2,0.04,2.05,0.03479999999999999
845,13.2,0.045,2.3,0.04464999999999998
844,13.2,0.05,4.4,0.12969999999999998
843,13.2,0.055,4.33,0.13329999999999997
842,13.2,0.06,5.09,0.1733999999999999
841,13.2,0.065,5.36,0.20254999999999992
840,13.2,0.07,7.36,0.30944999999999995
839,13.2,0.075,6.27,0.2714999999999999
838,13.2,0.08,6.66,0.3007499999999999
837,13.2,0.085,8.28,0.41945
836,13.2,0.09,8.84,0.4586
835,13.2,0.095,8.54,0.4776
834,13.2,0.1,6.68,0.3587
833,13.2,0.125,8.29,0.5494
832,13.2,0.15,7.74,0.60905
831,13.2,0.175,7.56,0.66905
830,13.2,0.2,7.55,0.7485500000000002
829,13.2,0.225,7.35,0.8194500000000001
828,13.2,0.25,7.44,0.9078
827,13.2,0.275,7.06,0.9089
826,13.2,0.3,6.58,0.8889
825,13.2,0.325,5.93,0.87895
824,13.2,0.35,6.06,0.9391499999999999
823,13.2,0.375,6.0,0.97895
822,13.2,0.4,5.79,0.9594
821,13.2,0.425,5.24,0.9197
820,13.2,0.45,5.26,0.9690000000000001
819,13.2,0.475,5.04,0.9892
818,13.2,0.5,4.84,0.9790000000000001
817,13.2,0.525,4.56,0.95955
816,13.2,0.55,4.52,0.97935
815,13.2,0.575,4.49,0.9996
814,13.2,0.6,4.43,0.9995
813,13.2,0.625,4.31,0.9895
812,13.2,0.65,4.17,0.9995500000000002
811,13.2,0.675,4.06,0.99945
810,13.2,0.7,3.96,0.9895500000000002
809,13.2,0.725,3.86,0.9996
808,13.2,0.75,3.76,0.9995500000000002
807,13.2,0.775,3.78,0.9998
806,13.2,0.8,3.51,0.99965
805,13.2,0.825,3.45,0.9797499999999999
804,13.2,0.85,3.51,0.9997499999999999
803,13.2,0.875,3.41,0.9997500000000001
802,13.2,0.9,3.34,0.9997
801,13.2,0.925,3.33,0.9998499999999999
800,13.2,0.95,3.23,0.9997500000000001
799,13.2,0.975,3.22,0.9997
798,13.2,1.0,3.2,0.9998
797,13.4,0.0,1.0,0.004999999999999999
796,13.4,0.005,1.04,0.005199999999999999
795,13.4,0.01,1.1,0.0056999999999999985
794,13.4,0.015,1.14,0.005850000000000001
793,13.4,0.02,1.43,0.0077
792,13.4,0.025,1.28,0.0066500000000000005
791,13.4,0.03,1.59,0.01604999999999999
790,13.4,0.035,2.97,0.05659999999999998
789,13.4,0.04,2.88,0.05534999999999998
788,13.4,0.045,3.56,0.08545
787,13.4,0.05,3.93,0.10484999999999997
786,13.4,0.055,4.96,0.154
785,13.4,0.06,4.64,0.15339999999999998
784,13.4,0.065,4.84,0.16349999999999995
783,13.4,0.07,6.98,0.3001499999999999
782,13.4,0.075,7.11,0.30004999999999993
781,13.4,0.08,8.55,0.39955000000000007
780,13.4,0.085,7.08,0.34909999999999997
779,13.4,0.09,8.1,0.42795
778,13.4,0.095,8.23,0.44005000000000005
777,13.4,0.1,7.7,0.4302
776,13.4,0.125,8.64,0.6073500000000001
775,13.4,0.15,8.13,0.6576000000000001
774,13.4,0.175,8.16,0.7375999999999999
773,13.4,0.2,8.06,0.8088
772,13.4,0.225,7.4,0.789
771,13.4,0.25,7.45,0.8684000000000001
770,13.4,0.275,7.11,0.9085
769,13.4,0.3,6.67,0.88925
768,13.4,0.325,6.57,0.9387000000000001
767,13.4,0.35,6.1,0.94845
766,13.4,0.375,5.74,0.9391499999999999
765,13.4,0.4,5.75,0.9690499999999999
764,13.4,0.425,5.3,0.9592500000000002
763,13.4,0.45,5.29,0.95935
762,13.4,0.475,5.23,0.98905
761,13.4,0.5,5.0,0.9992000000000002
760,13.4,0.525,4.77,0.9693999999999999
759,13.4,0.55,4.43,0.9693
758,13.4,0.575,4.61,0.9894499999999999
757,13.4,0.6,4.25,0.9893500000000001
756,13.4,0.625,4.31,0.9894999999999999
755,13.4,0.65,4.16,0.9994
754,13.4,0.675,4.15,0.9996
753,13.4,0.7,4.02,0.9995500000000002
752,13.4,0.725,3.95,0.9995
751,13.4,0.75,3.77,0.99965
750,13.4,0.775,3.74,0.9998
749,13.4,0.8,3.58,0.98965
748,13.4,0.825,3.52,0.9997999999999999
747,13.4,0.85,3.54,0.9998500000000001
746,13.4,0.875,3.41,0.9997
745,13.4,0.9,3.37,0.9997499999999999
744,13.4,0.925,3.28,0.99965
743,13.4,0.95,3.3,0.9997999999999999
742,13.4,0.975,3.34,0.99945
741,13.4,1.0,3.23,0.99965
740,13.6,0.0,1.0,0.004999999999999999
739,13.6,0.005,1.02,0.0051
738,13.6,0.01,1.11,0.005599999999999999
737,13.6,0.015,1.15,0.00575
736,13.6,0.02,1.66,0.015399999999999995
735,13.6,0.025,1.18,0.00645
734,13.6,0.03,2.1,0.026149999999999993
733,13.6,0.035,2.25,0.03684999999999998
732,13.6,0.04,3.15,0.06369999999999999
731,13.6,0.045,3.79,0.09534999999999999
730,13.6,0.05,5.59,0.18129999999999996
729,13.6,0.055,5.37,0.1729
728,13.6,0.06,3.71,0.10554999999999999
727,13.6,0.065,6.45,0.25204999999999994
726,13.6,0.07,6.54,0.2708499999999999
725,13.6,0.075,7.64,0.3486
724,13.6,0.08,7.09,0.32104999999999995
723,13.6,0.085,7.68,0.36965000000000003
722,13.6,0.09,6.94,0.34909999999999997
721,13.6,0.095,7.28,0.38955
720,13.6,0.1,8.21,0.46940000000000004
719,13.6,0.125,9.02,0.6164999999999999
718,13.6,0.15,8.76,0.6978499999999999
717,13.6,0.175,8.79,0.8075999999999999
716,13.6,0.2,8.0,0.7984999999999998
715,13.6,0.225,7.5,0.8383499999999999
714,13.6,0.25,7.16,0.8385499999999999
713,13.6,0.275,6.76,0.8589
712,13.6,0.3,6.25,0.8988
711,13.6,0.325,6.1,0.8989
710,13.6,0.35,6.0,0.9389500000000001
709,13.6,0.375,5.8,0.9494500000000001
708,13.6,0.4,5.64,0.97925
707,13.6,0.425,5.37,0.9192
706,13.6,0.45,5.24,0.9693999999999999
705,13.6,0.475,5.12,0.9789500000000001
704,13.6,0.5,5.01,0.9993500000000001
703,13.6,0.525,4.76,0.9794499999999999
702,13.6,0.55,4.67,0.9993000000000001
701,13.6,0.575,4.37,0.9894
700,13.6,0.6,4.34,0.9896
699,13.6,0.625,4.16,0.9894999999999999
698,13.6,0.65,4.08,0.9894499999999999
697,13.6,0.675,4.01,0.99965
696,13.6,0.7,3.87,0.9899
695,13.6,0.725,3.9,0.9996
694,13.6,0.75,3.7,0.9894
693,13.6,0.775,3.69,0.98965
692,13.6,0.8,3.68,0.9897
691,13.6,0.825,3.56,0.9995500000000002
690,13.6,0.85,3.48,0.9995
689,13.6,0.875,3.46,0.9997
688,13.6,0.9,3.31,0.9997999999999999
687,13.6,0.925,3.22,0.9997
686,13.6,0.95,3.39,0.9999000000000001
685,13.6,0.975,3.27,0.9997
684,13.6,1.0,3.25,0.9998999999999999
683,13.8,0.0,1.0,0.004999999999999999
682,13.8,0.005,1.08,0.005449999999999999
681,13.8,0.01,1.15,0.0058
680,13.8,0.015,1.12,0.005600000000000001
679,13.8,0.02,1.66,0.015199999999999997
678,13.8,0.025,1.28,0.0065000000000000014
677,13.8,0.03,1.74,0.0174
676,13.8,0.035,2.68,0.04579999999999998
675,13.8,0.04,3.04,0.06455
674,13.8,0.045,5.19,0.14209999999999998
673,13.8,0.05,4.85,0.14229999999999998
672,13.8,0.055,4.91,0.16159999999999988
671,13.8,0.06,5.65,0.2009499999999999
670,13.8,0.065,4.54,0.16154999999999994
669,13.8,0.07,5.88,0.23194999999999993
668,13.8,0.075,6.48,0.27214999999999995
667,13.8,0.08,6.99,0.32030000000000003
666,13.8,0.085,6.28,0.30055
665,13.8,0.09,8.54,0.4486500000000001
664,13.8,0.095,8.29,0.4477999999999999
663,13.8,0.1,7.65,0.43855
662,13.8,0.125,7.19,0.48955000000000004
661,13.8,0.15,8.7,0.70675
660,13.8,0.175,8.28,0.7377499999999999
659,13.8,0.2,8.15,0.8082500000000001
658,13.8,0.225,7.88,0.86815
657,13.8,0.25,7.3,0.8582499999999998
656,13.8,0.275,6.8,0.8684499999999999
655,13.8,0.3,6.71,0.8992
654,13.8,0.325,5.82,0.8392499999999999
653,13.8,0.35,5.79,0.8989500000000001
652,13.8,0.375,5.95,0.95905
651,13.8,0.4,5.72,0.96905
650,13.8,0.425,5.3,0.93935
649,13.8,0.45,5.2,0.98905
648,13.8,0.475,5.06,0.9891
647,13.8,0.5,4.78,0.9791
646,13.8,0.525,4.66,0.9794499999999999
645,13.8,0.55,4.63,0.97935
644,13.8,0.575,4.58,0.9993000000000001
643,13.8,0.6,4.3,0.96955
642,13.8,0.625,4.3,0.9895500000000002
641,13.8,0.65,4.08,0.9989500000000001
640,13.8,0.675,4.03,0.9995500000000002
639,13.8,0.7,4.08,0.9895500000000002
638,13.8,0.725,3.81,0.9895500000000002
637,13.8,0.75,3.81,0.9997
636,13.8,0.775,3.57,0.99965
635,13.8,0.8,3.58,0.9997499999999999
634,13.8,0.825,3.6,0.9997999999999999
633,13.8,0.85,3.59,0.9998999999999999
632,13.8,0.875,3.45,0.9997500000000001
631,13.8,0.9,3.47,0.99965
630,13.8,0.925,3.37,0.99965
629,13.8,0.95,3.38,0.9998500000000001
628,13.8,0.975,3.21,0.9997500000000001
627,13.8,1.0,3.22,0.9997
626,14.0,0.0,1.0,0.004999999999999999
625,14.0,0.005,1.03,0.00515
624,14.0,0.01,1.06,0.005349999999999999
623,14.0,0.015,1.17,0.006000000000000001
622,14.0,0.02,1.55,0.014099999999999996
621,14.0,0.025,1.72,0.016199999999999996
620,14.0,0.03,2.27,0.02789999999999999
619,14.0,0.035,2.74,0.046149999999999976
618,14.0,0.04,3.65,0.07549999999999996
617,14.0,0.045,2.64,0.05504999999999998
616,14.0,0.05,3.69,0.09549999999999999
615,14.0,0.055,4.27,0.1238
614,14.0,0.06,5.47,0.18269999999999992
613,14.0,0.065,5.29,0.20124999999999993
612,14.0,0.07,7.75,0.32904999999999984
611,14.0,0.075,5.98,0.25149999999999995
610,14.0,0.08,7.45,0.33980000000000005
609,14.0,0.085,8.05,0.3893000000000001
608,14.0,0.09,5.75,0.2714499999999999
607,14.0,0.095,7.03,0.3795
606,14.0,0.1,8.37,0.46800000000000014
605,14.0,0.125,9.75,0.66775
604,14.0,0.15,8.51,0.67815
603,14.0,0.175,7.98,0.7285499999999999
602,14.0,0.2,8.23,0.80755
601,14.0,0.225,7.86,0.8782500000000002
600,14.0,0.25,7.55,0.89805
599,14.0,0.275,6.82,0.8789
598,14.0,0.3,6.63,0.8989
597,14.0,0.325,6.27,0.9281
596,14.0,0.35,6.01,0.919
595,14.0,0.375,5.61,0.8994999999999999
594,14.0,0.4,5.82,0.9688500000000001
593,14.0,0.425,5.55,0.9887
592,14.0,0.45,5.18,0.9989999999999999
591,14.0,0.475,5.04,0.9592499999999999
590,14.0,0.5,5.05,0.9794499999999999
589,14.0,0.525,4.92,0.9895499999999999
588,14.0,0.55,4.7,0.9994500000000001
587,14.0,0.575,4.57,0.9990499999999999
586,14.0,0.6,4.34,0.9894999999999999
585,14.0,0.625,4.3,0.9995499999999999
584,14.0,0.65,4.18,0.9898000000000002
583,14.0,0.675,4.06,0.98985
582,14.0,0.7,4.0,0.9994
581,14.0,0.725,4.03,0.9995499999999999
580,14.0,0.75,3.85,0.99
579,14.0,0.775,3.67,0.9895500000000002
578,14.0,0.8,3.73,0.9993500000000001
577,14.0,0.825,3.55,0.9997999999999999
576,14.0,0.85,3.45,0.9997499999999999
575,14.0,0.875,3.44,0.9997
574,14.0,0.9,3.37,0.9998
573,14.0,0.925,3.36,0.9897
572,14.0,0.95,3.3,0.9996
571,14.0,0.975,3.23,0.99985
570,14.0,1.0,3.19,0.9998500000000001
569,14.2,0.0,1.0,0.004999999999999999
568,14.2,0.005,1.1,0.0055000000000000005
567,14.2,0.01,1.08,0.005399999999999999
566,14.2,0.015,1.08,0.00545
565,14.2,0.02,1.87,0.017099999999999997
564,14.2,0.025,1.31,0.0069500000000000004
563,14.2,0.03,1.54,0.015349999999999983
562,14.2,0.035,1.68,0.016949999999999993
561,14.2,0.04,2.96,0.05589999999999998
560,14.2,0.045,4.54,0.11309999999999999
559,14.2,0.05,5.17,0.15249999999999997
558,14.2,0.055,3.78,0.10339999999999999
557,14.2,0.06,5.76,0.20139999999999994
556,14.2,0.065,4.51,0.15335
555,14.2,0.07,7.21,0.28069999999999995
554,14.2,0.075,8.02,0.34809999999999985
553,14.2,0.08,6.13,0.2718999999999999
552,14.2,0.085,6.46,0.30174999999999996
551,14.2,0.09,8.18,0.41729999999999995
550,14.2,0.095,7.75,0.41989999999999994
549,14.2,0.1,8.5,0.4794
548,14.2,0.125,8.35,0.5678
547,14.2,0.15,9.72,0.7280999999999999
546,14.2,0.175,8.33,0.7381499999999999
545,14.2,0.2,7.48,0.7477499999999999
544,14.2,0.225,7.55,0.8088
543,14.2,0.25,7.49,0.8887999999999999
542,14.2,0.275,7.21,0.9181
541,14.2,0.3,6.72,0.9278500000000001
540,14.2,0.325,6.23,0.8985500000000001
539,14.2,0.35,6.36,0.95905
538,14.2,0.375,5.98,0.9387000000000001
537,14.2,0.4,5.85,0.96945
536,14.2,0.425,5.38,0.9395
535,14.2,0.45,5.22,0.9495500000000001
534,14.2,0.475,5.21,0.98915
533,14.2,0.5,4.93,0.97905
532,14.2,0.525,4.78,0.9894
531,14.2,0.55,4.61,0.9793999999999999
530,14.2,0.575,4.46,0.9793999999999999
529,14.2,0.6,4.11,0.9497999999999999
528,14.2,0.625,4.27,0.98925
527,14.2,0.65,4.11,0.96985
526,14.2,0.675,4.14,0.9991
525,14.2,0.7,3.98,0.9996
524,14.2,0.725,3.92,0.9897499999999999
523,14.2,0.75,3.77,0.9995500000000002
522,14.2,0.775,3.72,0.9996
521,14.2,0.8,3.59,0.9994
520,14.2,0.825,3.64,0.9998
519,14.2,0.85,3.59,0.9996
518,14.2,0.875,3.45,0.9897999999999999
517,14.2,0.9,3.45,0.9897999999999999
516,14.2,0.925,3.34,0.9997500000000001
515,14.2,0.95,3.25,0.9997500000000001
514,14.2,0.975,3.33,0.9997
513,14.2,1.0,3.25,0.9997
512,14.4,0.0,1.0,0.004999999999999999
511,14.4,0.005,1.02,0.005099999999999999
510,14.4,0.01,1.12,0.005600000000000001
509,14.4,0.015,1.19,0.00635
508,14.4,0.02,1.25,0.006300000000000001
507,14.4,0.025,1.68,0.016199999999999996
506,14.4,0.03,1.98,0.02589999999999999
505,14.4,0.035,2.51,0.02994999999999999
504,14.4,0.04,2.93,0.056449999999999986
503,14.4,0.045,3.88,0.09355000000000001
502,14.4,0.05,3.4,0.08524999999999999
501,14.4,0.055,6.39,0.20234999999999992
500,14.4,0.06,4.76,0.16214999999999993
499,14.4,0.065,7.02,0.27049999999999996
498,14.4,0.07,4.84,0.17339999999999992
497,14.4,0.075,6.25,0.2713499999999999
496,14.4,0.08,8.35,0.37904999999999994
495,14.4,0.085,6.76,0.3111499999999999
494,14.4,0.09,8.98,0.46730000000000005
493,14.4,0.095,7.12,0.3787499999999999
492,14.4,0.1,6.92,0.38965000000000005
491,14.4,0.125,8.54,0.5775999999999999
490,14.4,0.15,7.52,0.58945
489,14.4,0.175,8.29,0.73785
488,14.4,0.2,7.99,0.7975999999999999
487,14.4,0.225,7.67,0.83835
486,14.4,0.25,7.07,0.8189
485,14.4,0.275,7.07,0.8883
484,14.4,0.3,7.06,0.948
483,14.4,0.325,6.71,0.9582999999999999
482,14.4,0.35,5.98,0.91865
481,14.4,0.375,5.97,0.94875
480,14.4,0.4,5.81,0.9686000000000001
479,14.4,0.425,5.2,0.9192999999999999
478,14.4,0.45,5.27,0.95935
477,14.4,0.475,5.16,0.9691
476,14.4,0.5,5.05,0.9789500000000001
475,14.4,0.525,4.76,0.9691000000000001
474,14.4,0.55,4.7,0.9995999999999999
473,14.4,0.575,4.64,0.9895
472,14.4,0.6,4.42,0.9995499999999999
471,14.4,0.625,4.19,0.9896
470,14.4,0.65,4.16,0.9995
469,14.4,0.675,4.19,0.9996
468,14.4,0.7,4.04,0.9995
467,14.4,0.725,3.85,0.9796999999999998
466,14.4,0.75,3.92,0.9996
465,14.4,0.775,3.8,0.9895499999999999
464,14.4,0.8,3.76,0.9996
463,14.4,0.825,3.72,0.9997500000000001
462,14.4,0.85,3.56,0.9997
461,14.4,0.875,3.54,0.9896
460,14.4,0.9,3.44,0.99965
459,14.4,0.925,3.41,0.9994000000000001
458,14.4,0.95,3.39,0.9998500000000001
457,14.4,0.975,3.27,0.9998
456,14.4,1.0,3.21,0.9996
455,14.6,0.0,1.0,0.004999999999999999
454,14.6,0.005,1.03,0.005149999999999999
453,14.6,0.01,1.07,0.005350000000000001
452,14.6,0.015,1.16,0.0059499999999999996
451,14.6,0.02,1.31,0.0069
450,14.6,0.025,1.22,0.00635
449,14.6,0.03,2.5,0.03539999999999999
448,14.6,0.035,2.02,0.025899999999999992
447,14.6,0.04,2.59,0.04639999999999999
446,14.6,0.045,2.71,0.054549999999999974
445,14.6,0.05,4.08,0.1032
444,14.6,0.055,5.01,0.15229999999999996
443,14.6,0.06,5.26,0.17309999999999995
442,14.6,0.065,6.22,0.2328999999999999
441,14.6,0.07,7.06,0.27104999999999996
440,14.6,0.075,7.3,0.3183499999999999
439,14.6,0.08,6.61,0.3000999999999999
438,14.6,0.085,6.33,0.2911999999999999
437,14.6,0.09,8.21,0.4089
436,14.6,0.095,6.49,0.32075
435,14.6,0.1,6.69,0.3595499999999999
434,14.6,0.125,8.35,0.5683500000000001
433,14.6,0.15,7.83,0.59875
432,14.6,0.175,8.81,0.7687
431,14.6,0.2,7.56,0.7484000000000002
430,14.6,0.225,7.92,0.8386000000000001
429,14.6,0.25,7.68,0.8886999999999999
428,14.6,0.275,7.32,0.9285
427,14.6,0.3,6.73,0.9087000000000001
426,14.6,0.325,6.71,0.94865
425,14.6,0.35,6.25,0.9583000000000002
424,14.6,0.375,5.98,0.9388
423,14.6,0.4,5.87,0.9692500000000002
422,14.6,0.425,5.64,0.9792500000000001
421,14.6,0.45,5.32,0.9596000000000001
420,14.6,0.475,5.35,0.9892
419,14.6,0.5,5.01,0.9695499999999998
418,14.6,0.525,5.04,0.9792000000000001
417,14.6,0.55,4.73,0.9995500000000002
416,14.6,0.575,4.69,0.9992500000000001
415,14.6,0.6,4.35,0.9994
414,14.6,0.625,4.47,0.9989500000000001
413,14.6,0.65,4.3,0.9995
412,14.6,0.675,4.07,0.9898500000000001
411,14.6,0.7,3.98,0.9897500000000001
410,14.6,0.725,3.83,0.9997
409,14.6,0.75,3.97,0.9997999999999999
408,14.6,0.775,3.77,0.9897500000000001
407,14.6,0.8,3.71,0.9997500000000001
406,14.6,0.825,3.56,0.99965
405,14.6,0.85,3.55,0.9997499999999999
404,14.6,0.875,3.46,0.9994999999999998
403,14.6,0.9,3.48,0.9997
402,14.6,0.925,3.49,0.9997999999999999
401,14.6,0.95,3.34,0.9898500000000001
400,14.6,0.975,3.25,0.9998500000000001
399,14.6,1.0,3.25,0.9997999999999999
398,14.8,0.0,1.0,0.004999999999999999
397,14.8,0.005,1.07,0.005349999999999999
396,14.8,0.01,1.05,0.00525
395,14.8,0.015,1.16,0.0058000000000000005
394,14.8,0.02,1.17,0.0059499999999999996
393,14.8,0.025,1.5,0.015149999999999995
392,14.8,0.03,1.91,0.018399999999999993
391,14.8,0.035,2.51,0.04469999999999998
390,14.8,0.04,3.07,0.05599999999999998
389,14.8,0.045,4.24,0.103
388,14.8,0.05,5.07,0.14305
387,14.8,0.055,4.34,0.13215
386,14.8,0.06,4.85,0.15329999999999994
385,14.8,0.065,5.96,0.21249999999999997
384,14.8,0.07,7.47,0.28934999999999994
383,14.8,0.075,7.66,0.32049999999999995
382,14.8,0.08,8.84,0.389
381,14.8,0.085,8.78,0.41885
380,14.8,0.09,8.65,0.42940000000000006
379,14.8,0.095,8.63,0.44799999999999995
378,14.8,0.1,8.83,0.46880000000000005
377,14.8,0.125,9.34,0.6179
376,14.8,0.15,8.84,0.6675
375,14.8,0.175,8.12,0.6883000000000001
374,14.8,0.2,8.53,0.8085999999999999
373,14.8,0.225,7.6,0.7984
372,14.8,0.25,7.55,0.8878499999999999
371,14.8,0.275,6.9,0.8388499999999999
370,14.8,0.3,6.74,0.8985499999999998
369,14.8,0.325,6.44,0.8891999999999999
368,14.8,0.35,6.13,0.9190999999999999
367,14.8,0.375,6.09,0.9586999999999999
366,14.8,0.4,5.67,0.9490500000000001
365,14.8,0.425,5.52,0.9395
364,14.8,0.45,5.37,0.94965
363,14.8,0.475,5.32,0.9794499999999999
362,14.8,0.5,4.89,0.9595500000000001
361,14.8,0.525,4.87,0.9895500000000002
360,14.8,0.55,4.87,0.98945
359,14.8,0.575,4.63,0.9993500000000001
358,14.8,0.6,4.49,0.98905
357,14.8,0.625,4.31,0.97965
356,14.8,0.65,4.41,0.9895500000000002
355,14.8,0.675,4.09,0.9995999999999999
354,14.8,0.7,4.2,0.9993000000000001
353,14.8,0.725,4.02,0.9994
352,14.8,0.75,4.0,0.9998
351,14.8,0.775,3.9,0.9896
350,14.8,0.8,3.77,0.9995000000000002
349,14.8,0.825,3.6,0.9898
348,14.8,0.85,3.59,0.9997
347,14.8,0.875,3.57,0.9897000000000001
346,14.8,0.9,3.47,0.9997499999999999
345,14.8,0.925,3.47,0.9997499999999999
344,14.8,0.95,3.32,0.9998
343,14.8,0.975,3.33,0.9997999999999999
342,14.8,1.0,3.34,0.9998
341,15.0,0.0,1.0,0.004999999999999999
340,15.0,0.005,1.05,0.0053
339,15.0,0.01,1.12,0.00575
338,15.0,0.015,1.35,0.0085
337,15.0,0.02,1.39,0.007450000000000001
336,15.0,0.025,1.51,0.015499999999999993
335,15.0,0.03,2.38,0.03525
334,15.0,0.035,2.71,0.03734999999999999
333,15.0,0.04,2.55,0.04614999999999998
332,15.0,0.045,4.0,0.09465
331,15.0,0.05,4.55,0.12325
330,15.0,0.055,5.5,0.17279999999999995
329,15.0,0.06,5.1,0.1621499999999999
328,15.0,0.065,6.22,0.21364999999999995
327,15.0,0.07,5.85,0.21289999999999995
326,15.0,0.075,5.64,0.23199999999999996
325,15.0,0.08,7.29,0.3103499999999999
324,15.0,0.085,8.79,0.40879999999999994
323,15.0,0.09,9.23,0.43939999999999996
322,15.0,0.095,7.55,0.3703
321,15.0,0.1,8.03,0.41974999999999996
320,15.0,0.125,7.79,0.48934999999999995
319,15.0,0.15,8.66,0.6478999999999999
318,15.0,0.175,8.54,0.728
317,15.0,0.2,8.26,0.7878999999999999
316,15.0,0.225,7.63,0.7983
315,15.0,0.25,7.5,0.8290500000000001
314,15.0,0.275,7.28,0.8887
313,15.0,0.3,7.4,0.9586500000000001
312,15.0,0.325,6.77,0.9486500000000001
311,15.0,0.35,6.37,0.9090999999999998
310,15.0,0.375,6.09,0.9591
309,15.0,0.4,5.69,0.9394
308,15.0,0.425,5.62,0.97905
307,15.0,0.45,5.47,0.9790000000000001
306,15.0,0.475,5.39,0.9792000000000001
305,15.0,0.5,5.22,0.9893000000000001
304,15.0,0.525,4.84,0.9791500000000001
303,15.0,0.55,4.82,0.9795
302,15.0,0.575,4.58,0.9895
301,15.0,0.6,4.58,0.9992
300,15.0,0.625,4.47,0.9994999999999998
299,15.0,0.65,4.3,0.9995500000000002
298,15.0,0.675,4.25,0.9696000000000001
297,15.0,0.7,4.01,0.9895
296,15.0,0.725,4.1,0.9997
295,15.0,0.75,4.03,0.99965
294,15.0,0.775,3.98,0.9997499999999999
293,15.0,0.8,3.78,0.9997499999999999
292,15.0,0.825,3.59,0.9999000000000001
291,15.0,0.85,3.58,0.9995
290,15.0,0.875,3.6,0.9998
289,15.0,0.9,3.52,0.9994
288,15.0,0.925,3.44,0.9997499999999999
287,15.0,0.95,3.42,0.9997
286,15.0,0.975,3.29,0.9997999999999999
285,15.0,1.0,3.38,0.9995499999999999
284,15.2,0.0,1.0,0.004999999999999999
283,15.2,0.005,1.04,0.005199999999999999
282,15.2,0.01,1.12,0.005600000000000001
281,15.2,0.015,1.15,0.006
280,15.2,0.02,1.27,0.0066
279,15.2,0.025,1.67,0.014949999999999996
278,15.2,0.03,1.71,0.017149999999999988
277,15.2,0.035,1.32,0.0069500000000000004
276,15.2,0.04,4.18,0.08689999999999999
275,15.2,0.045,4.55,0.1032
274,15.2,0.05,4.42,0.11414999999999999
273,15.2,0.055,6.16,0.19115
272,15.2,0.06,4.91,0.15325
271,15.2,0.065,6.24,0.22014999999999993
270,15.2,0.07,6.6,0.2512499999999999
269,15.2,0.075,6.82,0.2614999999999999
268,15.2,0.08,5.35,0.20699999999999993
267,15.2,0.085,7.88,0.36024999999999996
266,15.2,0.09,8.17,0.38005
265,15.2,0.095,8.81,0.43959999999999994
264,15.2,0.1,9.66,0.50905
263,15.2,0.125,10.09,0.6374500000000001
262,15.2,0.15,9.56,0.7176499999999999
261,15.2,0.175,8.57,0.71875
260,15.2,0.2,8.56,0.80845
259,15.2,0.225,8.16,0.8285999999999999
258,15.2,0.25,7.76,0.8782
257,15.2,0.275,6.95,0.829
256,15.2,0.3,7.09,0.8986500000000001
255,15.2,0.325,6.67,0.92865
254,15.2,0.35,6.32,0.8991499999999999
253,15.2,0.375,6.5,0.98905
252,15.2,0.4,5.92,0.97845
251,15.2,0.425,5.3,0.9294999999999999
250,15.2,0.45,5.52,0.9592
249,15.2,0.475,5.43,0.9793000000000001
248,15.2,0.5,5.34,0.9697
247,15.2,0.525,4.93,0.9793999999999999
246,15.2,0.55,4.88,0.9796
245,15.2,0.575,4.74,0.9992500000000001
244,15.2,0.6,4.58,0.9795
243,15.2,0.625,4.43,0.9893000000000001
242,15.2,0.65,4.27,0.9995499999999999
241,15.2,0.675,4.36,0.9996
240,15.2,0.7,4.17,0.9998
239,15.2,0.725,4.13,0.9997500000000001
238,15.2,0.75,4.12,0.9997
237,15.2,0.775,3.82,0.9997999999999999
236,15.2,0.8,3.88,0.9997499999999999
235,15.2,0.825,3.75,0.99965
234,15.2,0.85,3.72,0.9899000000000001
233,15.2,0.875,3.66,0.99965
232,15.2,0.9,3.59,0.9997499999999999
231,15.2,0.925,3.49,0.9999000000000001
230,15.2,0.95,3.35,0.9995
229,15.2,0.975,3.35,0.9997999999999999
228,15.2,1.0,3.37,0.9995
227,15.4,0.0,1.0,0.004999999999999999
226,15.4,0.005,1.07,0.005399999999999999
225,15.4,0.01,1.03,0.00515
224,15.4,0.015,1.11,0.005600000000000001
223,15.4,0.02,1.24,0.006499999999999999
222,15.4,0.025,2.21,0.024299999999999992
221,15.4,0.03,2.19,0.026449999999999987
220,15.4,0.035,2.12,0.025599999999999998
219,15.4,0.04,2.03,0.02569999999999999
218,15.4,0.045,4.22,0.09595
217,15.4,0.05,5.89,0.15319999999999998
216,15.4,0.055,5.2,0.16125
